What is the number of poachers located in Delaware;EASY
What is carrying capacity in most circumstances determined by;EASY
What is carrying capacity determined by;EASY
What does using migration as population control have no effect on;DIFFICULT
What was hunting in North American in the 19th century used to supplement ;DIFFICULT
What did another study show that less than 3% of reached the local level;DIFFICULT
What did another study show that less than 3% of was used to mount trophies;DIFFICULT
How much does a safari hunter spend compared to an average ecotourist;DIFFICULT
What percentage of the endangered species seek food and shelter in areas protected using Duck Stamp Funds;DIFFICULT
Where is a Durban Square located that is not preserved;EASY
What Kathmandu valley area was named a World Heritage Site by UNESCO;EASY
What stupa is located close to the Taragaon Museum;EASY
What art gallery is located close to the Durbarmarg Royal Palace;EASY
What government department is located in the same building as the Kaiser Library;EASY
What is used to make thwon;DIFFICULT
Where is the Baha'i national office located in Nepal;EASY
How many airlines use Tribhuvan International for international flights;DIFFICULT
What is used to confirm a artery spasm;DIFFICULT
What medicine is used to remove blockages;DIFFICULT
What blood thinner is used in ST elevation treatments;DIFFICULT
Study show you should replace polyunsaturated fat with what;DIFFICULT
The ECG must show less than how many mV for a male to be considered a STEMI;DIFFICULT
Which two named leads only have to be above 1 mm to be counted;EASY
What is used to examine blood flood in unstable patients;DIFFICULT
What purpose does technetium serve in terms of identifying tissue;EASY
What must be determined after taking an imaging test;EASY
What inhibitors are used in low-risk scenarios;DIFFICULT
What theory states that matter can exist in four states;EASY
What is always used the same way across fields;DIFFICULT
What is poorly defined besides matter;EASY
How many difficulties are there in defining mass;EASY
Mass is harder to define as being what;EASY
What is located in a sea of protons;EASY
Who determined that electrons were leptons;EASY
What did Aristotle define as distinct from matter;EASY
How does Descartes use matter and the formal/forming principle;DIFFICULT
Who described particles as quantum excitations;DIFFICULT
What theory uses spinor fields;DIFFICULT
What model satisfactorily explains gravity;DIFFICULT
Mass and energy can always be compared to what;DIFFICULT
What relation explains the carriers of the electric force;DIFFICULT
Matter usually does not need to be used in conjunction with what;DIFFICULT
What river was Petrela located by;EASY
Who identified themselves as French during the Hundred Years War;EASY
Who used the church to unify themselves;DIFFICULT
What kind of needlework was used in the creation of the Bayeux Tapestry;DIFFICULT
What branch of theoretical computer science deals with broadly classifying computational problems by difficulty and class of relationship;EASY
By what main attribute are computational problems classified utilizing computational complexity theory ;EASY
What is the term for a task that generally lends itself to being solved by a computer;DIFFICULT
What branch of theoretical computer class deals with broadly classifying computational problems by difficulty and class of relationship;EASY
What is understood to be a task that is in principle not amendable to being solved by a computer;DIFFICULT
What measure of a computational problem broadly defines the inherent difficulty of the solution;EASY
What method is used to intuitively assess or quantify the amount of resources required to solve a computational problem;DIFFICULT
What are two basic primary resources used to guage complexity;DIFFICULT
What unit is measured to determine circuit complexity;EASY
What practical role does defining the complexity of problems play in everyday computing;EASY
What measure of computational problem broadly defines the inherent simplicity of the solution;EASY
What method is not used to intuitively assess or quantify the amount of resources required to solve a computational problem;DIFFICULT
What are three basic primary resources used to gauge complexity;DIFFICULT
What unit is measured to determine circuit simplicity;EASY
What number is used in perpendicular computing;DIFFICULT
What field of computer science analyzes the resource requirements of a specific algorithm isolated unto itself within a given problem;DIFFICULT
What field of computer science analyzes all possible algorithms in aggregate to determine the resource requirements needed to solve to a given problem  ;DIFFICULT
What field of computer science is primarily concerned with determining the likelihood of whether or not a problem can ultimately be solved using algorithms;EASY
What is the process of analyzing the amount of resources needed by a particular algorithm to solve a hypothesis;DIFFICULT
What is the process that asks a more specific question about all possible algorithms that could not be used to solve the same problem;DIFFICULT
What process classifies problems that can and cannot be solved with approximately unlimited resources;EASY
What is the general term used to describe the output to any given input in a problem instance;DIFFICULT
By how many kilometers does the traveling salesman problem seek to classify a route between the 15 largest cities in Germany;EASY
How many miles does the traveling salesman problem seek to classify a route between the 15 smallest cities in Germany;EASY
What is the name of the alphabet is most commonly used in a problem instance;DIFFICULT
What is the name of the alphabet that is rarely used in a problem instance;DIFFICULT
What kind of graph is an example of an input used in a decision problem;DIFFICULT
What encoding decision needs to be made in order to determine an exact definition of the formal language;EASY
What type of graph is an example of an output used in a decision problem;DIFFICULT
What encoding decision needs to be made in order to determine an inaccurate definition of the formal language ;EASY
What can not be restated as decision problems;EASY
What corresponds to solving the problem of multiplying three numbers/;DIFFICULT
What is a commonly used measurement used to determine the complexity of a computational problem;DIFFICULT
Complexity theory seeks to define the relationship between the scale of algorithms with respect to what other variable;EASY
How is time not required to solve a problem calculated;DIFFICULT
Whose thesis states that the solution to a problem is solvable with reasonable resources assuming it allows for a polynomial time algorithm;EASY
Whose hypothesis states the the solution to a problem is solvable with reasonable resources assuming it allows for monoinomial time algorithm;EASY
It is generally assumed that a Turing machine can solve anything capable of also being solved using what;DIFFICULT
What is a scientific experiment that can solve a problem by algorithms;DIFFICULT
What fixed set of factors determine the actions of a deterministic Turing machine;EASY
What is the term used to identify a deterministic Turing machine that has additional random bits;DIFFICULT
What uses a flexible set of rules to determine its future actions;DIFFICULT
What does not often help algorithms solve problems more efficiently;DIFFICULT
Turing machines are commonly employed to define what ;EASY
What are many types of Turing machines not used for;DIFFICULT
What is harder to analyze in terms of more unusual resources;DIFFICULT
Complexity theory classifies problems based on what primary attribute;EASY
What is the expression used to identify any given series of problems capable of being solved within time on a deterministic Turing machine;DIFFICULT
What is not used for a precise definition of what it means to solve a problem using a given amount of time and space;DIFFICULT
What is the expression used to identify any given series of solutions capable of being solved within time on a deterministic Turing machine;DIFFICULT
How can decision problem B be solved in time x(f);DIFFICULT
A complexity resource can also be described as what other type of resource;DIFFICULT
What is typically used to broadly define complexity measures;DIFFICULT
What are other complexity measures not used in complexity theory;DIFFICULT
What are the three primary expressions used to represent case complexity;DIFFICULT
What are the three secondary expressions used to represent case complexity ;DIFFICULT
What three different ways are used to measure space complexity;DIFFICULT
What is the expression used to denote a worst case complexity as expressed by time taken;DIFFICULT
What does not solve the problem of sorting a list of integers that is given as the input;DIFFICULT
What is the expression not used to denote worst case complexity as expressed by time taken;DIFFICULT
Classification of resources is contingent on determining the upper and lower bounds of minimum time required by what  ;EASY
A specific algorithm demonstrating T(n) represents what measure of time complexity;DIFFICULT
What is the colloquial phrase used to convey the continuum of algorithms with unlimited availability irrespective of time ;DIFFICULT
How does one note classify the computation time (or similar resources);EASY
When does one not need to show only that there is a particular algorithm running time at mons T(nO;DIFFICULT
What expression is generally used to convey upper or lower bounds;DIFFICULT
What is usually not stated using the big O notation;EASY
Complexity classes are generally classified into what;EASY
What are complexity classes generally not classified into;EASY
A language solved in quadratic time implies the use of what type of Turing machine;DIFFICULT
Decision problems capable of being solved by a deterministic Turing machine while maintaining adherence to polynomial time belong to what class;DIFFICULT
What can not be solved in linear time on multi-tape Turing machine;DIFFICULT
What function is used by algorithms to define measurements like time or space;DIFFICULT
Bounding of time and space or similar measurements is often used by algorithms to define what;DIFFICULT
What function is used by algorithms to define measurements like time and numbers;DIFFICULT
What is often used by algorithms to measure bounding of space and atmosphere measurements;DIFFICULT
What is the expression used to represent a complexity class of counting problems;DIFFICULT
IP and AM are most commonly defined by what type of proof system;EASY
What machine does not define BPP ZPP and RP;EASY
What machine does not define BQP or QMA;EASY
What system not often define classes like IP and AM/;EASY
What theorems are responsible for determining questions of time and space requirements;EASY
What does not define a bigger set of problems;EASY
What does not induce a proper hierarchy on the classes defined by constraining the respective resources;EASY
What concept is frequently used to define complexity classes;DIFFICULT
What are many complexity classes not defined by;EASY
What is defined by using the theorem of reduction;EASY
What measurement of time is used in polynomial time reduction;DIFFICULT
A problem set that that is hard for the expression NP can also be stated how;EASY
NP complete problems contain the lowest likelihood of being located in what problem class;EASY
What is a particular problem in biology that would benefit from determining that P = NP;EASY
What is a particular problem in chemistry that would benefit from determining that P = NP;EASY
Who demonstrated that P= NP implies problems not present in P or NP-complete;DIFFICULT
Who showed that if P=NQ then there exists problems in NQ that are neither P nor NQ-complete;DIFFICULT
What is the problem attributed to defining if two finite graphs are isomorphic;EASY
What is the problem attributed to defining if three finite graphs are isomorphic;EASY
The integer factorization problem essentially seeks to determine if the value of of an input is less than what variable ;EASY
That there currently exists no known integer factorization problem underpins what commonly used system;DIFFICULT
What is an expression that can be used to illustrate the suspected inequality of complexity classes;DIFFICULT
What is an expression that caan be used to illustrate the suspected in equality of complexity classes;DIFFICULT
What variable is associated with all problems solved within logarithmic space;DIFFICULT
What is unknown about the complexity classes between L and P that further prevents determining the value relationship between L and P;EASY
What variable is not associated with all problems solved within logarithmic space;DIFFICULT
What is known about the complexity between L and P that prevents determining the value between L and P;EASY
What states that only problems that cannot be solved in polynomial time can be feasibly computed on some computational device;EASY
How quickly can an algorithm solve an NP-complete knapsack problem;DIFFICULT
What is the example of another problem characterized by large instances that is routinely solved by SAT handlers employing efficient algorithms;DIFFICULT
What can not solve the NP-complete knapsack problem over a wide range of sizes in less than quadratic time;DIFFICULT
What complex measurements were defined by "On the Computational Complexity of Algorithms";EASY
What simple measurements were defined by "On the Computational Complexity of Algorithms";EASY
What does not regularly use input coding as its concrete choice;DIFFICULT
Despite being traditionall described as "eight counties" how many counties does this region actually have;DIFFICULT
What are the ties that best described what the "eight counties" are based on;DIFFICULT
What is the name of the region that is not defined by the eight or 10 county definitions;EASY
What are two of the three major cities located in southern California;EASY
What is the lowest ranking one of the counties could have in terms of most populous counties in the United States;DIFFICULT
Which region of California is Palm Springs located in;EASY
What uses Point Tehachapi and the Conception Mountains as the northern boundary;DIFFICULT
Which country used to rule California;DIFFICULT
Which Californio is located in the upper part;EASY
Which newspaper defined southern California;EASY
How did the Los Angeles Times define southern California in 1909;EASY
What did the California Times define twice;EASY
What term best describes southern California's collection of landscapes;DIFFICULT
What census showed southern California as having a population of 26860 010;DIFFICULT
Southern California is most famous for tourism and what notably named district;EASY
What characteristic best describes the agricultural regions that could be found;DIFFICULT
Warner Center is located in which area;EASY
University City is an example of a business district located in which city;EASY
What are located in Northern downtown San Diego;EASY
What business districts are located in Northern downtown San Diego;EASY
What is the metric they use to determine how busy airports are;DIFFICULT
What ranking in terms of busiest airports from international passenger volume is the Los Angeles International Airport;DIFFICULT
What major commercial airports are located in Los Angeles;EASY
What is the moniker that is being used to describe the region's diversified technology;DIFFICULT
How many teams did Los Angeles used to have;DIFFICULT
The two listed teams play for which NCAA group;EASY
Who has design authority over all of the digital satellite receivers that are capable of using their service;DIFFICULT
What channel never used looping video streams;DIFFICULT
What satellite was used when Sky digital was launched;DIFFICULT
What service used Astra 2A in 1995;DIFFICULT
What did BSkyB name their interactive service;EASY
Where according to gross state product does Victoria rank in Australia;DIFFICULT
Where according to net domestic product does Victoria rank in Australia;DIFFICULT
How does Victoria rank as to population density;DIFFICULT
How populous is Victoria compared to other Australian states;DIFFICULT
Compared to other Australian cities what is the size of Melbourne;DIFFICULT
How does Melbourne rank as to population;DIFFICULT
How populous is Melbourne compared to other Australian states;DIFFICULT
Compared to other American cities what is the size of Melbourne;DIFFICULT
Where was Victoria first set to be located in Australia;EASY
Where were the Koori first set to be located in Australia;EASY
What government set standards do only select schools have to meet;EASY
What gauge of rail lines are used in small fright operators;DIFFICULT
How much land do farms use in Victoria;DIFFICULT
What does Huisgenoten translate to in French;DIFFICULT
Who translated this version of the scriptures;DIFFICULT
What modern city is located on the original Huguenot colony;EASY
What is located within this district;EASY
What is located on the site of The Weaving House currently;EASY
D'Olier Street is named after whom;EASY
The Huguenot District was named in Cork in what year;EASY
What French City was New Rochelle named after;EASY
Who named "Bauffet's Point" at Davenports Neck;EASY
Whose decision was it to name the new town New Rochelle;EASY
For how long did Huguenots continue to use French names;DIFFICULT
How many French family names are commonly used in the Netherlands;DIFFICULT
In what year was Frederick William named as the Elector of Brandenburg;EASY
What ideal thermodynamic cycle analyzes the process by which steam engines work;DIFFICULT
What ideal thermodynamic cycle analyzes the process by which solar engines work;DIFFICULT
What device is used to recycle the boiler water in most steam engines;DIFFICULT
What types of pumps are typically used in industrial boilers;DIFFICULT
In what decade were injectors widely used in steam engines;DIFFICULT
What are injectors used to supply;DIFFICULT
What device is used to recycle the boiler water in most jet engines;DIFFICULT
What types of pumps are typically used in jet engines;DIFFICULT
In what decade were injectors widely used in jet engines;DIFFICULT
What are jet engines used to supply;DIFFICULT
How many expansion stages are used by the triple expansion engine;DIFFICULT
What are engines using four expansion stages known as;DIFFICULT
How many expansion stages are used by the crankshaft engine;DIFFICULT
What are engines using four expansion cylinders known as;DIFFICULT
Who described a steam turbine in 1629;DIFFICULT
Who described a steam turbine in 1690;DIFFICULT
Above what horsepower are steam turbines usually more efficient than steam engines that use reciprocating pistons;DIFFICULT
Above what horsepower are steam turbines usually more efficient than generators that use reciprocating pistons;DIFFICULT
What type of heating element is often used in toy steam engines;DIFFICULT
What type of heating element is often used in toy chamber engines;DIFFICULT
What type of heating element is often used in closed space engines;DIFFICULT
What instrument is used to examine steam engine performance;DIFFICULT
What instrument is used to examine diagram performance;DIFFICULT
Full size working engines on what vehicles sometimes use oscillating cylinder steam engines;DIFFICULT
On what vehicles do full size working engines sometimes use oscillating cylinder rocks;DIFFICULT
What working fluid is used in a mercury vapor turbine;DIFFICULT
What working fluid is used in a mercury cycle;DIFFICULT
What engines were used throughout most of the 20th century to propel ships;DIFFICULT
What gearing was used on steam turbine marine engines in the 20th century;DIFFICULT
What engines were used throughout most of the 20th century to propel power plants;DIFFICULT
What gearing was used on steam turbine engines until the 1990s;DIFFICULT
What was the first steam powered device used commercially;DIFFICULT
What was the first textile device used commercially;DIFFICULT
Who created an engine using high pressure steam in 1801;DIFFICULT
High pressure steam engines were small enough that they could be used in what application;DIFFICULT
What were steam engines used as a source of;DIFFICULT
Who created an engine using transport applications in 1801;DIFFICULT
High pressure power sources were small enough that they could be used in what application;DIFFICULT
What were manufacturing techniques used as a source of;DIFFICULT
What modern company has been notably working on a steam engine using modern materials;DIFFICULT
What modern company has been notably working on a combustion engine using modern materials;DIFFICULT
What do power station steam turbines use as a cold sink in the absence of CHP;DIFFICULT
What do power station steam turbines use as a cold sink in the absence of water;DIFFICULT
After what year was compounding frequently used in marine engines;DIFFICULT
After what year did compounding cease to be used in Britain;DIFFICULT
After what year was compounding frequently used in railway engines;DIFFICULT
After what year did marine locomotives cease to be used in Britain;DIFFICULT
Compared to Smeaton's improvement on Newcomen's engine how much coal did Watt's engine use;DIFFICULT
Compared to Smeaton's improvements on Newcomen's engine how much steam did Watt's engine use;DIFFICULT
What type of valve is used by recent safety valves;DIFFICULT
What type of valve is used by recent springs;DIFFICULT
How much less steam did the Corliss engine use compared to the Watt engine;DIFFICULT
How much less steam did the Rumford engine use compared to the Watt engine;DIFFICULT
Compared to other elements how abundant does oxygen rank;DIFFICULT
Photosynthesis uses which energy to for oxygen from water;DIFFICULT
What is used in photosynthesis and released by cellular respiration ;DIFFICULT
What English chemist showed that fire only needed nitoaereus;DIFFICULT
What researcher showed that air is a necessity for combustion;DIFFICULT
What chemist showed that fire needed only a part of air;DIFFICULT
What chemical did Priestley use in his experiments on oxygen;DIFFICULT
What did Priestley name the gas his experiment produced;EASY
What did Priestley name the air he created;EASY
To ensure safety of future space missions Oxygen was used at _____ of the normal pressure;DIFFICULT
What year did Joseph Louis von Humboldt define the formula for water;EASY
What researcher first used the word oxygen ;DIFFICULT
In what way did Lavoisier see that the tin he used in his experiment had increased;DIFFICULT
For what purpose is oxygen used by animal life;DIFFICULT
Why do animals use O2 for biological respiration;DIFFICULT
What chemist managed to make enough liquid oxygen to use for study;DIFFICULT
What welding process was demonstrated in 1901;DIFFICULT
What was demonstrated for the first time in 1910;DIFFICULT
How is oxygen ranked as abundant in the universe;DIFFICULT
What spacecraft contained data to determine the oxygen content of the Sun;EASY
On what scale would scientists show measurements of vegetation;DIFFICULT
What style of sensing do scientist like to use to measure global radiance;DIFFICULT
What have scientists proposed using to characterize plant platform status;DIFFICULT
What device is used to test the magnetic attractions involved in liquid oxygen;DIFFICULT
What substance is used to make high quality liquid O2;DIFFICULT
What element is used as a coolant in the process of making liquid oxygen;DIFFICULT
What measurement do scientists used to determine the quality of water;DIFFICULT
What mechanism can be used to make oxygen;DIFFICULT
Electrolysis of what can be used to produce oxygen and hydrogen;DIFFICULT
What other catalysts can be used to produce oxygen;DIFFICULT
What chemical catalysts can be used in electrocatalytic O2 evolution;DIFFICULT
As a euphoric how is oxygen used in bars;DIFFICULT
What type of exercise does research show receives a boost in performance from oxygen;DIFFICULT
What device is used to treat various conditions such as carbon monoxide poisoning;DIFFICULT
What medical treatment is used to increase oxygen uptake in a patient;DIFFICULT
What medical treatment is used to benefit patients with hearth and lung disorders;DIFFICULT
What field is respiration used in;DIFFICULT
What is oxygen respiration therapy used to treat;DIFFICULT
What was another term used for the oil crisis;DIFFICULT
What is the term that describes what  happened in 1979 when the US prices of oil were higher;DIFFICULT
Some of the export commodities that were used for oil purchases helped create tensions where;DIFFICULT
Scholars stated that there was already an existing settlement between 2 parties prior to which date;EASY
The UK and France had non interruptions in their oil supply as they did not allow which country to use their airfield;DIFFICULT
What did the Netherlands not let America use during the embargo;DIFFICULT
Name one country that banned boating driving and flying on Sundays;EASY
What happened in the UK if you used more than your ration of electricity;DIFFICULT
In 1973 what was Nixon named as;EASY
What are the results of policies that use renewable energy;DIFFICULT
When did Japan release a statement to tell Israelis to withdraw from the Palestine;DIFFICULT
Name a larger car that Toyota came up with as buyers lamented the small sized compacts;EASY
Name an extra that was added to the production of the compacts;EASY
Name a luxury division of Toyota;EASY
What did Mazda want to distinguish itself from by opening assembly plants in 1973;EASY
Name a type of Toyota compact trucks;EASY
Name a luxury model that became popular in the mid-1970s;EASY
Which car shows the DOT's revision of categories;DIFFICULT
What court is able to interpret European Union law;DIFFICULT
When do the stated Treaties apply;EASY
Who is suited to interpret the Treaties;DIFFICULT
Which article of the Treaty on European Union states that Commissioners should be completely independent and not take instructions from any Government;EASY
What is defined as the majority vote;EASY
What articles state that unless conferred powers remain with member states;EASY
Which TFEU article defines the ordinary legislative procedure that applies for majority of EU acts;EASY
Which articles state that powers stay with member states unless they've been conferred;EASY
What articles do not state that unless conferred powers remain with the member states;EASY
Who does not have the final say in who ultimately has the competence to define the EU's competence;EASY
Which TEFU article states that no quantitative restrictions can be placed on trade;EASY
Which courts have a duty to interpret domestic law as far as possible;DIFFICULT
Which courts do not have a duty to interpret  domestic law as far a possible;DIFFICULT
What is not stated in Article 5 of the EC Treaty;EASY
Which articles state that the member states' rights to deliver public services may not be obstructed;EASY
Which artictle does not state that the member states' rights to deliver public services may not be obstructed;EASY
What did the Court of Justice justify about a low content of vegetable fat;DIFFICULT
Which TFEU article states that states are exempt from infringing on rights of establishment when they exercise official authority;EASY
What could justify restrictions on freedom of establishment;DIFFICULT
Who riled that member stated could not restrict a company from moving its seat of business without infringing TFEU article 49;EASY
Why did the UK have to justify its actions;DIFFICULT
Which name is also used to describe the Amazon rainforest in English;DIFFICULT
Amazonia or the Amazon jungle are no longer used to refer to what;DIFFICULT
What has been analyzed to compare Amazon rainfall in the past and present;DIFFICULT
A satellite that measured the amount of dust going to the Amazon was named what;EASY
In what book did Betty Meggers describe the idea of the Amazon being sparsely populated;DIFFICULT
What method was used to clear forest for crop cultivation in the amazon forest;DIFFICULT
Prior to 1960 what method was used to clear forest;DIFFICULT
What is most of the cleared land in the Amazon region used for;DIFFICULT
Where is Brazil ranked globally in soybean production;DIFFICULT
What percentage of the land cleared in the Amazon is used for growing livestock;DIFFICULT
Who showed that blogging increases precipitation in the Amazon;DIFFICULT
What kind of sending technology is being used to protect tribal lands in the Amazon;DIFFICULT
What tribe uses GPS devices to map lands;DIFFICULT
Tribal members living in the rainforests of what region are using Google Earth;DIFFICULT
What do tribes use Google Earth and GPS for;DIFFICULT
Why do some tribes use remote sensing technology;DIFFICULT
Most what in the Amazon have clearly defined boundaries;EASY
Commercial ventures are using handheld GPS and Google maps to undermine the indigenous tribes what;DIFFICULT
Classifying the stages of what is important to mapping aspects of the Amazon;EASY
In what year did one individual suggest classifying the trees of the Amazon into four categories;EASY
What type of radar was used to classify trees into four categories;DIFFICULT
What type of radar was used to classify the forest by plant type;DIFFICULT
What was used to classify the Amazon population into four categories;DIFFICULT
What was classified in 2008;EASY
What does the ctenophora use to swim;DIFFICULT
What does ctenophora use for digestion and respiration;DIFFICULT
What do cnidarians use their combs for;DIFFICULT
How are groups of cillia classified due to increasing awareness of differences;EASY
What does coastal beriods use as teeth;DIFFICULT
What do Beriods use as teeth;DIFFICULT
What do Cydippids use to capture their prey;DIFFICULT
What distinguishes sponges from all other animals;EASY
What do sponges use their colloblasts to catch;DIFFICULT
What sticky cells used to capture prey are missing from a few sponge species;DIFFICULT
Ctenophores and cnidarians are classified as what;EASY
What are more complex animals labeled when they have a jelly-like layer;EASY
What are cilia used for;DIFFICULT
What do cilia use their bodies for;DIFFICULT
Which cidippid is used as a description on ctenophores in most textbooks;DIFFICULT
What determines whether the tentacles are on the balancers or not;EASY
Where is the mouth located on the pleuobrachia located;EASY
What does the euplokamis use the three types of movement for;DIFFICULT
Where is the mouth located on an Aboral;EASY
What do platyctenida use their pharynx for;DIFFICULT
What does the Aboral use its comb rows as;DIFFICULT
What did salmon used to be regarded as in marine food chains;DIFFICULT
Where is it hard to identify the remains of salmon in;EASY
How quickly do shrimp digest ctenophores as compared to other prey;DIFFICULT
Who did a morphologically analysis in 1985 that concluded cydippids are not monophyletic;DIFFICULT
What was concluded by Richard Harbison in 2001 about beroids;DIFFICULT
What kind of analysis did Harbison conclude in 2001 about the Lobata;DIFFICULT
What valley is Los Angeles located in;EASY
What was the Fresno Fairgrounds used as;DIFFICULT
What area of Fresno were the Fresno Fairgrounds located in;EASY
The BankAmericard could be used across many merchants but could not do what;DIFFICULT
Which is one of the park features located in North Fresno;EASY
The two city limits parks are located in which direction;EASY
Which artist has a piece of his artwork located at the Fulton Mall;EASY
Where is the neighborhood of Sunnyside located in Fresno;EASY
Who designed the golf course located at the Sunnyside Country Club;EASY
Fresno City College is located at what two avenues;EASY
Does the residential architecture of the Tower District compare or contrast with other part of Fresno;DIFFICULT
Are California Bungalows located in the north or east;EASY
Who is Kearney Boulevard named after;EASY
Who named Thorne Ave;EASY
How would one describe the summers in Fresno;DIFFICULT
Packet switching speed is determined by what factor ;EASY
Packet switching uses what kind of network ;DIFFICULT
What delivery message was used ;DIFFICULT
How did RAND use this network;DIFFICULT
What did Lawrence Roberts suggest the system be used for;DIFFICULT
Who did Davies tell about Baran's work;DIFFICULT
While packets are labeled correctly what can happen to them;EASY
What is each message labeled with;EASY
What were X25 and Frame relay used for ;DIFFICULT
Where was the packet switching used in the 1980s ;DIFFICULT
X25 uses what type network type ;DIFFICULT
What defined the differences between the ARPANET and SITA HLN and X25;EASY
What suite uses UDP;DIFFICULT
Telnet Used what  Interface technology;DIFFICULT
The Australian Tax Office used AUSTPAC for what reason ;DIFFICULT
The Australian Tax Office used AUSTPAC to access what remotely;DIFFICULT
What service used the network and modified KPN devices;DIFFICULT
What was the first internet2 network named;EASY
Who was yersinia pestis named for;EASY
Who named the pathogen Yersinia pestis;EASY
In what year were Polymerase Chain Reactions first used by researchers;DIFFICULT
Where was the burial site used for testing located;DIFFICULT
What is as important as identifying plague symptoms;EASY
Why are researchers struggling to identify the history of the plague;EASY
How long did it take to travel across Europe using primitive transport systems;DIFFICULT
What illustrates the relationships between rock and crystal;DIFFICULT
What type of fault boundary is defined by having widespread powerful earthquakes as in the state of California;EASY
What types of waves do seismologists use to image the interior of the Earth;DIFFICULT
What do seismologists use to map the Earth's crust;DIFFICULT
Finding what helps to determine if a fault is a normal fault or a thrust fault ;EASY
What principle helps define the key bed;EASY
What is the principle that states that with sedimentary rocks inclusions must be older than the formation that contains them;EASY
What do matrix components show about how magma flows;DIFFICULT
Why do igneous rocks use gravel;DIFFICULT
The presence or absence of what can be used to determine the relative age of the formations in which they are found ;DIFFICULT
What can changes in habitat be used to provide about formations;DIFFICULT
Why is it easy to use an organism's absence to show the age of a formation;DIFFICULT
When was the ability to use radioactive isotopes to date rock formations developed;DIFFICULT
What type of correlation was used previously to help date rock formations;DIFFICULT
It is now possible to convert old relative ages into what type of ages using isotopic dating;DIFFICULT
Previous to isotopic dating sections of rocks had to be dated using fossils and stratigraphic correlation relative to what ;DIFFICULT
How did the advancement of using fossils help geological science in the early 20th century;DIFFICULT
What did using fossils help change for scientists;DIFFICULT
When was the ability to use fossils to date isotope formations developed;DIFFICULT
What has it now become possible to do when dating isotopes while using fossils;DIFFICULT
When did geologists stop using isotopes;DIFFICULT
When did geologists beginning comparing fossils to each other;DIFFICULT
What techniques can be used to determine paleotopography;DIFFICULT
What type of ratios are used in geochronologic and thermochronologic studies;DIFFICULT
What is one thing measuring in crystal lattices shows in ash layers;DIFFICULT
What is one thing ash layers can be used to determine in a crystal lattice;DIFFICULT
What studies use pluton emplacement;DIFFICULT
What determines the temperature profile outside of the crust;EASY
What principle states that rocks deeper in the layer tend to be younger;EASY
What is hard to find about the origin of Grand Canyon rock unless analyzed in a lab;DIFFICULT
What do scientists use to determine the process of river movement;DIFFICULT
What are sedimentary layers used to investigate;DIFFICULT
What are biogeochemical pathways used to decipher;DIFFICULT
What do Geologists use to study processes outside of the earth;DIFFICULT
What are used in non-typical investigations;DIFFICULT
What do geologists use to investigate the surface;DIFFICULT
What do petrologists use electron microprobes in the laboratory for;DIFFICULT
What properties are analyzed with a conoscopic lens by petrologists ;DIFFICULT
Petrologists identify rock samples in the field and where else ;EASY
What type of microscope is used by petrologists;DIFFICULT
What are two methods for identifying plane-polarized light in the lab;EASY
What equipment is used to identify individual crystals;DIFFICULT
What is used to view the properties of crystals;DIFFICULT
What does optical microscopy identify about individual locations;EASY
What kind of rock samples are analyzed by an electron microprobe;DIFFICULT
What methods do petrologists use to examine rocks out in the field;DIFFICULT
What lens is used to identify chemical composition;DIFFICULT
What do petrologists use to understand magma chamber crystallization;DIFFICULT
What experiments are used to understand how magma flows;DIFFICULT
What else can magma flows be used to understand;DIFFICULT
What can experiments be used to explain beside magma crystallization;DIFFICULT
How do physical experiments explain fluid inclusion data;DIFFICULT
Research regarding metamorphic processes helps explain what about pressure;DIFFICULT
What experiments are used to reconstruct rock fabric ;DIFFICULT
What does the orientation of the thin sections tell geologists;DIFFICULT
How do geologists identify the measurements of a geological structure;EASY
What instrument is used to perform analogy and numerical experiments;DIFFICULT
What are analog models often considered as compared to orogenic wedges;DIFFICULT
What type of surveys show the location of stratigraphic units in the subsurface;DIFFICULT
What tool do stratigraphers use to see their data in three dimensions;DIFFICULT
Stratigraphers try to locate areas for what types of extraction ;EASY
What do computers analyze in the lab;DIFFICULT
What is an example of what is analyzed by computers in the lab;DIFFICULT
What do drill cores show about water location;DIFFICULT
What do computers use coal to reconstruct;DIFFICULT
What shows the location of drill cores;DIFFICULT
What are ancient processes used to do;DIFFICULT
Who analyzes rock samples from drill cores in the lab ;DIFFICULT
What do geochronologists analyze fossils from drill cores for;DIFFICULT
What do Magnetic stratigraphers use isotopes to study;DIFFICULT
Which theory states that slow geological processes are still occurring today and have occurred throughout Earth's history;EASY
Which theory states that Earth's features remained unchanged after forming in one single catastrophic event;EASY
What else was used by pharmas;DIFFICULT
Where is the oldest pharmacy stated to be located;EASY
What is the medieval Esteve Pharmacy used as at present;DIFFICULT
Where is the newest pharmacy stated to be located;EASY
What is the medieval Esteve Pharmacy no longer used as at present;DIFFICULT
What is one reason a patient might choose an internet pharmacy;DIFFICULT
What is not a reason a patient might choose an internet pharmacy;DIFFICULT
Why might customers order from internet pharmacies;EASY
Who has criticized ordering from online pharmacies that don't require prescriptions;EASY
Why might customers not order from internet pharmacies;EASY
Who defines what constitutes a patient-doctor relationship;EASY
Who does not define what constitutes a patient-doctor relationship;EASY
What types of diseases are specialty drugs often used against;DIFFICULT
What types of diseases are specialty drugs no longer used against;DIFFICULT
What body has stated that physicians can also dispense drugs under specific conditions;EASY
